29,1,663.05,623.60,109.42,312.40,0.79,-1,-1,-1
30,1,654.18,623.90,110.99,316.24,0.85,-1,-1,-1
31,1,648.39,624.91,112.30,317.36,0.87,-1,-1,-1
32,1,641.91,624.95,114.08,318.51,0.87,-1,-1,-1
33,1,635.89,625.51,115.91,318.82,0.87,-1,-1,-1
34,1,628.72,625.13,118.73,321.10,0.90,-1,-1,-1
35,1,622.04,623.05,122.35,324.34,0.91,-1,-1,-1
36,1,614.83,622.02,125.49,326.28,0.92,-1,-1,-1
37,1,611.23,619.76,128.93,328.80,0.92,-1,-1,-1
38,1,602.87,617.33,130.75,331.28,0.93,-1,-1,-1
39,1,595.89,613.25,132.04,335.32,0.93,-1,-1,-1
40,1,590.74,612.01,131.08,336.51,0.93,-1,-1,-1
41,1,586.38,611.06,128.53,336.87,0.93,-1,-1,-1
42,1,581.71,609.95,126.60,338.25,0.92,-1,-1,-1
43,1,577.63,610.37,124.56,336.85,0.92,-1,-1,-1
44,1,569.59,611.64,123.98,334.66,0.94,-1,-1,-1
45,1,556.95,613.48,125.90,332.98,0.95,-1,-1,-1
46,1,543.80,614.99,129.54,331.52,0.96,-1,-1,-1
47,1,533.33,615.58,134.50,331.47,0.96,-1,-1,-1
48,1,526.79,615.81,139.44,331.96,0.96,-1,-1,-1
49,1,520.92,615.11,143.88,332.40,0.96,-1,-1,-1
50,1,515.63,614.58,147.99,332.81,0.96,-1,-1,-1
51,1,510.07,614.39,151.32,333.48,0.95,-1,-1,-1
52,1,503.92,612.74,153.74,335.30,0.95,-1,-1,-1
53,1,496.16,610.55,154.35,337.02,0.94,-1,-1,-1
54,1,487.93,608.41,153.46,339.50,0.93,-1,-1,-1
55,1,479.56,604.47,151.96,344.61,0.93,-1,-1,-1
56,1,467.84,603.26,148.48,345.73,0.93,-1,-1,-1
57,1,453.04,603.37,145.16,346.63,0.94,-1,-1,-1
58,1,441.14,602.93,143.85,347.45,0.94,-1,-1,-1
59,1,431.29,603.58,144.12,347.45,0.95,-1,-1,-1
60,1,422.80,604.66,145.43,346.61,0.95,-1,-1,-1
61,1,414.27,606.41,148.25,346.52,0.96,-1,-1,-1
62,1,404.87,607.88,151.24,345.13,0.95,-1,-1,-1
63,1,395.64,608.19,155.01,345.89,0.95,-1,-1,-1
64,1,387.02,608.04,158.21,346.43,0.95,-1,-1,-1
65,1,378.34,605.61,162.58,350.04,0.95,-1,-1,-1
66,1,370.29,603.39,166.47,353.74,0.95,-1,-1,-1
67,1,361.14,602.29,167.97,355.90,0.95,-1,-1,-1
68,1,353.34,600.06,168.30,358.52,0.94,-1,-1,-1
69,1,346.82,597.65,167.17,361.57,0.94,-1,-1,-1
70,1,340.74,595.20,164.02,364.24,0.92,-1,-1,-1
71,1,333.74,592.72,159.24,366.78,0.90,-1,-1,-1
72,1,323.08,590.77,153.91,368.73,0.91,-1,-1,-1
73,1,315.33,590.86,148.98,368.62,0.93,-1,-1,-1
74,1,306.02,592.52,145.85,366.93,0.94,-1,-1,-1
75,1,291.53,592.41,146.68,367.01,0.95,-1,-1,-1
76,1,276.50,593.71,149.12,365.68,0.96,-1,-1,-1
77,1,262.99,595.03,153.74,365.40,0.96,-1,-1,-1
78,1,252.52,595.81,159.04,365.52,0.96,-1,-1,-1
79,1,245.59,595.33,164.59,366.86,0.96,-1,-1,-1
80,1,240.83,594.63,169.31,367.87,0.96,-1,-1,-1
81,1,235.27,594.90,172.72,367.70,0.95,-1,-1,-1
82,1,227.73,593.17,175.48,369.98,0.95,-1,-1,-1
83,1,220.31,591.47,176.51,371.86,0.94,-1,-1,-1
84,1,212.26,589.26,176.10,374.65,0.93,-1,-1,-1
85,1,204.45,586.34,174.44,378.30,0.93,-1,-1,-1
86,1,196.43,582.90,170.84,382.01,0.92,-1,-1,-1
87,1,185.43,581.62,164.95,382.84,0.91,-1,-1,-1
88,1,170.01,581.19,160.53,384.15,0.92,-1,-1,-1
89,1,157.60,581.06,157.89,384.58,0.94,-1,-1,-1
90,1,147.15,581.59,157.25,384.16,0.95,-1,-1,-1
91,1,133.56,584.20,158.59,381.05,0.95,-1,-1,-1
92,1,116.39,584.96,163.64,381.15,0.95,-1,-1,-1
93,1,103.19,586.58,168.56,379.84,0.95,-1,-1,-1
94,1,94.11,587.20,173.64,379.84,0.95,-1,-1,-1
95,1,87.40,586.92,178.65,381.41,0.94,-1,-1,-1
96,1,84.52,584.44,182.31,383.83,0.94,-1,-1,-1
97,1,79.34,583.50,184.06,384.73,0.94,-1,-1,-1
98,1,71.16,579.74,185.75,389.52,0.94,-1,-1,-1
99,1,63.31,577.02,184.76,392.09,0.94,-1,-1,-1
100,1,55.71,573.12,182.14,395.39,0.93,-1,-1,-1
101,1,48.04,571.41,177.39,397.38,0.92,-1,-1,-1
102,1,33.14,570.29,171.39,397.55,0.92,-1,-1,-1
103,1,19.75,569.91,166.47,399.66,0.93,-1,-1,-1
104,1,6.25,570.60,162.09,398.57,0.94,-1,-1,-1
105,1,-9.78,571.44,160.00,395.98,0.94,-1,-1,-1
106,1,-21.73,572.06,160.70,396.28,0.92,-1,-1,-1
107,1,-35.37,572.59,163.66,397.15,0.91,-1,-1,-1
108,1,-43.73,573.08,166.43,396.66,0.91,-1,-1,-1
109,1,-49.98,572.22,170.44,398.56,0.91,-1,-1,-1
110,1,-57.70,571.39,175.29,400.83,0.90,-1,-1,-1
110,2,672.20,594.56,96.25,339.04,0.79,-1,-1,-1
111,1,-62.08,571.09,178.44,401.13,0.90,-1,-1,-1
111,2,663.68,592.62,97.61,344.02,0.81,-1,-1,-1
112,1,-67.07,569.94,179.94,400.16,0.89,-1,-1,-1
112,2,656.46,592.86,99.23,346.68,0.85,-1,-1,-1
113,1,-76.60,565.30,183.34,405.57,0.86,-1,-1,-1
113,2,647.36,596.55,100.68,343.83,0.88,-1,-1,-1
114,1,-94.28,564.10,186.15,409.15,0.72,-1,-1,-1
114,2,637.88,598.68,103.59,341.88,0.88,-1,-1,-1
115,1,-115.90,563.68,188.26,411.52,0.34,-1,-1,-1
115,2,628.24,601.06,107.22,339.48,0.89,-1,-1,-1
116,2,622.46,602.68,112.17,339.46,0.89,-1,-1,-1
117,2,617.56,602.93,117.44,340.84,0.90,-1,-1,-1
118,2,613.25,602.96,123.29,342.97,0.91,-1,-1,-1
119,2,608.93,602.39,128.11,343.23,0.93,-1,-1,-1
120,2,605.19,601.60,132.97,344.38,0.93,-1,-1,-1
121,2,600.25,600.20,136.88,344.80,0.92,-1,-1,-1
122,2,594.14,597.79,140.28,346.80,0.92,-1,-1,-1
123,2,583.59,594.49,141.92,349.39,0.93,-1,-1,-1
124,2,567.38,591.66,142.99,352.46,0.91,-1,-1,-1
125,2,550.19,590.61,143.19,354.11,0.94,-1,-1,-1
126,2,530.94,589.70,143.36,355.75,0.94,-1,-1,-1
127,2,515.66,589.13,143.59,356.59,0.94,-1,-1,-1
128,2,504.36,589.20,145.33,357.66,0.94,-1,-1,-1
129,2,494.63,588.72,148.62,359.60,0.94,-1,-1,-1
130,2,487.43,589.62,152.32,359.23,0.95,-1,-1,-1
131,2,480.70,593.15,155.58,355.88,0.95,-1,-1,-1
132,2,473.45,594.24,160.58,354.31,0.95,-1,-1,-1
133,2,465.61,594.38,166.43,355.02,0.95,-1,-1,-1
134,2,458.26,596.02,171.68,354.21,0.95,-1,-1,-1
135,2,451.23,595.31,177.99,355.75,0.95,-1,-1,-1
136,2,440.72,593.18,182.92,358.16,0.95,-1,-1,-1
137,2,432.82,590.53,186.80,361.43,0.95,-1,-1,-1
138,2,424.90,588.74,188.12,363.43,0.95,-1,-1,-1
139,2,418.63,587.03,187.26,364.68,0.94,-1,-1,-1
140,2,413.42,585.87,184.68,366.70,0.94,-1,-1,-1
141,2,408.62,584.40,179.88,368.48,0.93,-1,-1,-1
142,2,400.50,580.19,174.85,372.26,0.91,-1,-1,-1
143,2,393.01,581.24,167.57,370.51,0.91,-1,-1,-1
144,2,386.23,579.85,162.67,371.62,0.92,-1,-1,-1
145,2,376.36,578.83,159.70,372.00,0.92,-1,-1,-1
146,2,362.83,581.11,159.11,369.99,0.94,-1,-1,-1
147,2,348.10,581.49,161.83,370.25,0.95,-1,-1,-1
148,2,335.19,581.65,166.23,370.84,0.95,-1,-1,-1
149,2,321.51,566.96,177.75,387.93,0.95,-1,-1,-1
150,2,317.22,578.08,178.09,377.69,0.96,-1,-1,-1
151,2,314.27,583.12,180.64,373.51,0.96,-1,-1,-1
152,2,309.85,583.43,184.34,372.44,0.95,-1,-1,-1
153,2,305.84,583.28,188.08,373.34,0.95,-1,-1,-1
154,2,299.65,581.38,191.23,376.04,0.95,-1,-1,-1
155,2,292.16,580.66,192.27,377.57,0.95,-1,-1,-1
156,2,285.08,578.03,192.28,379.97,0.94,-1,-1,-1
157,2,276.17,574.93,189.96,381.90,0.94,-1,-1,-1
158,2,267.32,572.73,186.33,384.17,0.93,-1,-1,-1
159,2,252.05,571.40,182.20,385.52,0.93,-1,-1,-1
160,2,234.21,569.61,178.97,387.83,0.92,-1,-1,-1
161,2,218.25,567.39,177.33,390.76,0.93,-1,-1,-1
162,2,205.09,567.90,177.15,393.67,0.93,-1,-1,-1
163,2,196.63,568.67,178.13,392.62,0.93,-1,-1,-1
164,2,189.30,569.52,181.65,393.20,0.94,-1,-1,-1
165,2,179.55,570.93,185.57,391.80,0.93,-1,-1,-1
166,2,170.20,572.81,190.06,390.42,0.93,-1,-1,-1
167,2,159.00,573.27,195.25,391.19,0.94,-1,-1,-1
168,2,149.30,572.92,199.83,391.98,0.94,-1,-1,-1
169,2,140.01,572.53,203.68,393.04,0.93,-1,-1,-1
170,2,131.48,570.02,208.34,397.37,0.93,-1,-1,-1
171,2,123.13,566.44,211.96,402.65,0.93,-1,-1,-1
172,2,114.85,563.01,212.88,406.19,0.94,-1,-1,-1
173,2,109.87,562.25,210.88,408.00,0.94,-1,-1,-1
174,2,105.40,559.90,207.09,410.20,0.93,-1,-1,-1
175,2,98.99,556.42,201.43,412.54,0.93,-1,-1,-1
176,2,87.09,554.09,195.93,417.57,0.91,-1,-1,-1
177,2,78.19,553.25,188.63,416.79,0.91,-1,-1,-1
178,2,68.83,554.04,181.48,414.30,0.92,-1,-1,-1
179,2,52.81,554.93,177.82,413.28,0.93,-1,-1,-1
180,2,31.88,554.78,179.50,416.53,0.94,-1,-1,-1
181,2,10.49,554.75,183.80,418.25,0.94,-1,-1,-1
182,2,1.70,555.83,186.72,417.79,0.95,-1,-1,-1
183,2,-4.22,556.27,189.70,416.51,0.94,-1,-1,-1
184,2,-16.20,556.98,195.52,417.03,0.92,-1,-1,-1
185,2,-21.95,556.22,200.77,417.19,0.92,-1,-1,-1
186,2,-30.14,554.88,207.96,421.44,0.92,-1,-1,-1
187,2,-36.17,553.87,213.07,423.01,0.91,-1,-1,-1
188,2,-40.09,552.98,216.04,423.56,0.91,-1,-1,-1
189,2,-48.21,549.50,218.98,427.94,0.90,-1,-1,-1
190,2,-54.60,545.32,218.23,430.34,0.89,-1,-1,-1
