0,1,-38.80,297.00,182.20,517.40,0.90,-1,-1,-1
1,1,-37.60,296.65,182.36,517.75,0.90,-1,-1,-1
2,1,-36.45,294.88,183.08,518.90,0.89,-1,-1,-1
3,1,-33.12,293.41,183.98,519.86,0.89,-1,-1,-1
4,1,-30.03,292.25,185.73,521.76,0.89,-1,-1,-1
5,1,-27.13,291.34,188.56,524.65,0.89,-1,-1,-1
6,1,-25.48,291.35,190.83,524.77,0.89,-1,-1,-1
7,1,-23.86,292.50,193.99,525.30,0.89,-1,-1,-1
8,1,-21.47,293.23,198.33,527.89,0.88,-1,-1,-1
9,1,-18.15,292.71,202.88,530.68,0.90,-1,-1,-1
10,1,-17.32,293.20,207.36,533.14,0.90,-1,-1,-1
11,1,-17.45,293.39,211.25,536.13,0.90,-1,-1,-1
12,1,-19.53,292.54,215.53,541.30,0.90,-1,-1,-1
13,1,-21.16,292.76,219.20,544.77,0.90,-1,-1,-1
14,1,-26.01,290.61,224.10,551.41,0.90,-1,-1,-1
15,1,-30.59,287.17,228.56,557.51,0.91,-1,-1,-1
16,1,-32.19,284.70,230.60,560.91,0.91,-1,-1,-1
17,1,-30.14,281.81,231.29,564.58,0.91,-1,-1,-1
18,1,-27.68,277.73,231.21,569.40,0.91,-1,-1,-1
19,1,-24.31,273.73,230.33,573.61,0.91,-1,-1,-1
20,1,-18.65,267.80,230.72,580.59,0.91,-1,-1,-1
21,1,-13.13,263.38,233.36,590.58,0.93,-1,-1,-1
22,1,-7.78,257.07,240.18,607.31,0.94,-1,-1,-1
23,1,-4.38,250.97,250.68,629.77,0.93,-1,-1,-1
24,1,-0.21,246.91,260.30,647.79,0.93,-1,-1,-1
25,1,3.34,243.49,271.72,667.33,0.94,-1,-1,-1
26,1,7.03,240.98,281.90,682.11,0.93,-1,-1,-1
27,1,12.30,237.80,287.99,684.20,0.93,-1,-1,-1
28,1,16.08,234.86,294.05,685.39,0.93,-1,-1,-1
29,1,18.72,232.68,303.97,696.58,0.94,-1,-1,-1
30,1,20.64,230.25,312.48,706.43,0.93,-1,-1,-1
31,1,22.45,226.05,321.15,719.53,0.93,-1,-1,-1
32,1,22.91,220.12,329.16,734.91,0.94,-1,-1,-1
33,1,23.54,211.34,334.39,748.17,0.93,-1,-1,-1
34,1,23.47,202.23,337.10,759.31,0.93,-1,-1,-1
35,1,21.88,192.87,338.57,771.82,0.93,-1,-1,-1
36,1,19.57,184.10,336.42,780.57,0.92,-1,-1,-1
37,1,16.30,174.52,332.74,791.50,0.93,-1,-1,-1
38,1,13.97,164.14,327.82,804.31,0.93,-1,-1,-1
39,1,20.60,157.21,321.19,809.93,0.91,-1,-1,-1
40,1,29.38,151.90,315.09,815.08,0.92,-1,-1,-1
41,1,42.11,147.74,311.86,821.65,0.92,-1,-1,-1
42,1,57.74,144.54,309.97,827.22,0.93,-1,-1,-1
43,1,72.09,146.39,307.26,825.63,0.90,-1,-1,-1
44,1,87.66,148.64,307.15,821.78,0.89,-1,-1,-1
45,1,96.21,152.57,309.15,819.75,0.91,-1,-1,-1
46,1,99.78,157.64,311.75,815.84,0.91,-1,-1,-1
47,1,99.11,160.22,316.31,814.66,0.90,-1,-1,-1
48,1,95.68,162.86,321.80,813.51,0.92,-1,-1,-1
49,1,89.60,162.61,327.91,814.77,0.90,-1,-1,-1
50,1,84.17,162.31,333.58,816.96,0.90,-1,-1,-1
51,1,80.50,160.39,338.37,821.10,0.91,-1,-1,-1
52,1,82.79,155.76,341.65,828.07,0.92,-1,-1,-1
53,1,90.78,151.69,339.91,832.44,0.93,-1,-1,-1
54,1,101.68,145.99,337.57,845.00,0.93,-1,-1,-1
55,1,121.40,141.28,329.92,850.68,0.91,-1,-1,-1
56,1,144.89,137.21,326.12,871.29,0.91,-1,-1,-1
57,1,167.88,136.26,322.61,886.77,0.91,-1,-1,-1
58,1,188.64,135.47,320.99,899.26,0.91,-1,-1,-1
59,1,206.98,136.82,320.28,907.45,0.92,-1,-1,-1
60,1,225.49,137.16,320.75,910.05,0.92,-1,-1,-1
61,1,239.26,138.68,321.19,901.59,0.91,-1,-1,-1
62,1,246.38,140.12,322.25,887.78,0.91,-1,-1,-1
63,1,247.41,142.05,328.20,884.17,0.91,-1,-1,-1
64,1,243.01,142.28,337.17,888.49,0.92,-1,-1,-1
65,1,236.75,140.02,346.48,895.02,0.92,-1,-1,-1
66,1,231.90,137.88,353.30,898.17,0.90,-1,-1,-1
67,1,230.51,133.67,358.10,901.08,0.90,-1,-1,-1
68,1,232.34,128.43,359.82,903.11,0.90,-1,-1,-1
69,1,238.37,122.28,359.99,908.49,0.91,-1,-1,-1
70,1,246.66,115.81,357.19,913.56,0.92,-1,-1,-1
71,1,261.99,109.49,350.12,916.68,0.92,-1,-1,-1
72,1,288.77,103.25,343.08,920.09,0.92,-1,-1,-1
73,1,319.54,99.94,337.47,922.30,0.92,-1,-1,-1
74,1,348.13,99.34,332.32,918.27,0.93,-1,-1,-1
75,1,367.88,99.25,329.28,915.55,0.92,-1,-1,-1
76,1,381.51,104.08,327.00,909.68,0.93,-1,-1,-1
77,1,386.84,111.31,325.83,900.50,0.92,-1,-1,-1
78,1,385.95,118.35,326.43,891.16,0.92,-1,-1,-1
79,1,382.84,126.61,327.02,879.42,0.92,-1,-1,-1
80,1,379.07,134.50,327.87,869.20,0.92,-1,-1,-1
81,1,372.36,141.40,328.64,860.42,0.92,-1,-1,-1
82,1,362.19,143.90,331.38,858.34,0.92,-1,-1,-1
83,1,351.08,143.68,332.16,857.71,0.91,-1,-1,-1
84,1,338.30,142.45,329.18,856.55,0.90,-1,-1,-1
85,1,325.34,138.99,324.03,855.97,0.90,-1,-1,-1
86,1,325.64,131.79,319.60,860.64,0.90,-1,-1,-1
87,1,327.85,123.51,313.97,864.87,0.90,-1,-1,-1
88,1,333.04,120.12,304.95,862.57,0.91,-1,-1,-1
89,1,337.27,115.96,299.07,864.13,0.93,-1,-1,-1
90,1,333.98,109.94,299.31,870.84,0.94,-1,-1,-1
91,1,328.47,105.89,303.26,876.83,0.94,-1,-1,-1
92,1,323.44,100.21,310.72,883.31,0.94,-1,-1,-1
93,1,318.03,92.62,322.09,893.90,0.94,-1,-1,-1
94,1,313.69,84.06,335.00,903.64,0.95,-1,-1,-1
95,1,311.14,77.25,347.31,908.84,0.94,-1,-1,-1
96,1,307.60,71.90,358.90,911.49,0.94,-1,-1,-1
97,1,305.03,62.66,370.36,916.06,0.94,-1,-1,-1
98,1,303.15,57.20,380.21,918.73,0.93,-1,-1,-1
99,1,301.86,46.63,390.47,925.67,0.93,-1,-1,-1
100,1,300.67,40.69,396.78,929.24,0.93,-1,-1,-1
101,1,303.30,33.64,399.37,931.77,0.94,-1,-1,-1
102,1,307.10,26.96,399.16,935.75,0.93,-1,-1,-1
103,1,314.28,29.89,392.35,930.30,0.93,-1,-1,-1
104,1,319.63,27.27,385.59,929.93,0.91,-1,-1,-1
105,1,321.26,16.17,380.37,936.29,0.91,-1,-1,-1
106,1,322.96,9.52,373.48,940.72,0.91,-1,-1,-1
107,1,326.92,6.14,364.13,938.61,0.91,-1,-1,-1
108,1,331.77,0.84,356.96,940.33,0.90,-1,-1,-1
109,1,337.51,-7.29,351.63,943.53,0.91,-1,-1,-1
110,1,344.97,-12.28,346.35,944.66,0.90,-1,-1,-1
111,1,352.18,-20.82,342.86,948.69,0.91,-1,-1,-1
112,1,359.28,-27.79,339.52,951.44,0.89,-1,-1,-1
113,1,369.48,-29.69,335.20,949.76,0.88,-1,-1,-1
114,1,383.43,-38.10,331.68,950.61,0.89,-1,-1,-1
115,1,398.80,-48.98,329.42,954.55,0.92,-1,-1,-1
116,1,412.88,-53.93,327.54,958.07,0.93,-1,-1,-1
117,1,431.32,-57.41,327.61,960.65,0.89,-1,-1,-1
118,1,444.71,-62.98,327.02,960.22,0.87,-1,-1,-1
119,1,456.53,-84.38,333.84,981.60,0.84,-1,-1,-1
120,1,464.77,-87.93,333.04,981.59,0.84,-1,-1,-1
121,1,475.94,-90.68,331.76,975.23,0.84,-1,-1,-1
122,1,496.61,-121.01,346.32,1001.18,0.83,-1,-1,-1
123,1,505.00,-140.00,354.65,1010.28,0.86,-1,-1,-1
124,1,515.75,-141.57,357.13,999.84,0.84,-1,-1,-1
125,1,523.79,-143.05,355.10,976.33,0.84,-1,-1,-1
126,1,536.13,-157.84,358.71,966.46,0.84,-1,-1,-1
127,1,544.92,-162.36,357.24,946.16,0.83,-1,-1,-1
128,1,554.40,-207.74,375.43,979.16,0.82,-1,-1,-1
129,1,570.48,-210.66,375.02,961.28,0.77,-1,-1,-1
130,1,579.79,-276.64,401.23,1021.92,0.70,-1,-1,-1
131,1,594.92,-302.83,407.00,1036.47,0.53,-1,-1,-1
