11,5,-65.73,623.68,134.35,336.16,0.82,-1,-1,-1
12,5,-60.86,623.62,133.68,335.11,0.85,-1,-1,-1
13,5,-56.59,620.80,135.06,340.06,0.86,-1,-1,-1
14,5,-49.72,619.32,134.07,340.43,0.86,-1,-1,-1
15,5,-41.88,617.74,132.30,341.05,0.87,-1,-1,-1
16,5,-35.87,616.41,130.36,342.61,0.87,-1,-1,-1
17,5,-27.90,615.72,128.12,343.39,0.89,-1,-1,-1
18,5,-17.36,615.80,126.09,343.89,0.90,-1,-1,-1
19,5,-6.38,616.15,123.96,343.21,0.91,-1,-1,-1
20,5,2.34,616.86,122.78,342.38,0.90,-1,-1,-1
21,5,11.37,617.43,123.00,341.24,0.91,-1,-1,-1
22,5,20.60,618.73,124.75,339.72,0.93,-1,-1,-1
23,5,28.66,618.70,128.60,339.67,0.94,-1,-1,-1
24,5,34.60,620.03,132.37,337.79,0.92,-1,-1,-1
25,5,38.15,621.07,136.48,337.08,0.93,-1,-1,-1
26,5,39.66,620.93,140.76,337.35,0.92,-1,-1,-1
27,5,41.97,620.34,144.84,337.99,0.92,-1,-1,-1
28,5,44.85,619.59,147.84,337.71,0.91,-1,-1,-1
29,5,50.84,619.04,149.63,338.40,0.91,-1,-1,-1
30,5,57.05,617.78,150.09,338.66,0.91,-1,-1,-1
31,5,65.42,616.25,149.11,338.76,0.91,-1,-1,-1
32,5,74.82,615.15,146.75,338.80,0.90,-1,-1,-1
33,5,90.37,615.02,143.09,338.02,0.90,-1,-1,-1
34,5,108.82,615.52,139.50,337.19,0.88,-1,-1,-1
35,5,124.81,614.93,137.67,338.74,0.89,-1,-1,-1
36,5,138.00,615.51,136.05,338.53,0.89,-1,-1,-1
37,5,146.90,615.75,135.67,338.45,0.77,-1,-1,-1
38,5,154.01,616.37,136.49,337.89,0.91,-1,-1,-1
39,5,160.58,618.20,137.79,336.09,0.90,-1,-1,-1
40,5,166.00,618.90,140.48,334.89,0.91,-1,-1,-1
41,5,169.72,619.15,144.51,337.09,0.91,-1,-1,-1
42,5,173.25,619.77,146.89,334.76,0.92,-1,-1,-1
43,5,175.82,619.47,149.99,336.01,0.93,-1,-1,-1
44,5,180.55,619.35,151.43,336.48,0.92,-1,-1,-1
45,5,186.73,618.24,152.21,338.25,0.92,-1,-1,-1
46,5,194.32,617.29,151.19,338.92,0.91,-1,-1,-1
47,5,202.84,616.40,148.97,339.17,0.91,-1,-1,-1
48,5,213.16,616.34,145.02,338.99,0.90,-1,-1,-1
49,5,225.53,615.26,140.80,339.97,0.90,-1,-1,-1
50,5,243.12,615.39,135.77,341.39,0.90,-1,-1,-1
51,5,257.49,615.71,131.81,341.66,0.90,-1,-1,-1
52,5,269.06,616.90,128.48,340.16,0.90,-1,-1,-1
53,5,279.25,617.35,127.32,339.05,0.84,-1,-1,-1
54,5,289.03,618.06,128.33,338.10,0.92,-1,-1,-1
55,5,296.57,618.32,131.15,337.74,0.92,-1,-1,-1
56,5,302.84,619.21,134.45,336.28,0.91,-1,-1,-1
57,5,306.54,619.27,138.38,336.01,0.92,-1,-1,-1
58,5,308.90,620.08,141.89,335.12,0.93,-1,-1,-1
59,5,310.79,620.38,145.16,335.32,0.92,-1,-1,-1
59,6,-95.53,587.84,182.81,366.24,0.78,-1,-1,-1
60,5,314.42,619.16,148.02,336.74,0.92,-1,-1,-1
60,6,-85.38,586.74,182.95,366.97,0.84,-1,-1,-1
61,5,320.72,618.96,148.97,336.48,0.92,-1,-1,-1
61,6,-77.69,590.70,181.05,364.13,0.83,-1,-1,-1
62,5,327.44,618.08,148.80,336.66,0.91,-1,-1,-1
